category,admin_unit,name,year,variable,variable_full,value,unit,unit_short,source,url,flag
demography,metropolitan region,Warsaw,2020,old_age_ratio_pers,Number of working age people (15–64) per one post-working age person (65+),3.47,ratio,ratio,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=met_proj_pms3&lang=en,
demography,metropolitan region,Warsaw,2030,old_age_ratio_pers,Number of working age people (15–64) per one post-working age person (65+),3.02,ratio,ratio,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=met_proj_pms3&lang=en,
demography,metropolitan region,Warsaw,2040,old_age_ratio_pers,Number of working age people (15–64) per one post-working age person (65+),2.77,ratio,ratio,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=met_proj_pms3&lang=en,
demography,metropolitan region,Warsaw,2050,old_age_ratio_pers,Number of working age people (15–64) per one post-working age person (65+),2.03,ratio,ratio,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=met_proj_pms3&lang=en,
geography,country,European Union (current composition),2016,cities_total,Urbanisation degree – country,41.2,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,European Union (current composition),2016,towns_and_suburbs_total,Urbanisation degree – country,30.6,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,European Union (current composition),2016,rural_areas_total,Urbanisation degree – country,28.2,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,European Union (current composition),2016,total_house,Urbanisation degree – country,57.5,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,European Union (current composition),2016,total_detached_house,Urbanisation degree – country,33.6,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,European Union (current composition),2016,total_semi-detached_house,Urbanisation degree – country,23.9,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,European Union (current composition),2016,total_flat,Urbanisation degree – country,41.8,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,European Union (current composition),2016,total_flat_in_a_building_with_less_than_ten_dwellings,Urbanisation degree – country,18,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,European Union (current composition),2016,total_flat_in_a_building_with_ten_or_more_dwellings,Urbanisation degree – country,23.8,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,European Union (current composition),2016,total_others,Urbanisation degree – country,0.7,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Czech Republic,2016,cities_total,Urbanisation degree – country,30.2,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Czech Republic,2016,towns_and_suburbs_total,Urbanisation degree – country,32.3,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Czech Republic,2016,rural_areas_total,Urbanisation degree – country,37.4,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Czech Republic,2016,total_house,Urbanisation degree – country,47.4,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Czech Republic,2016,total_detached_house,Urbanisation degree – country,37.4,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Czech Republic,2016,total_semi-detached_house,Urbanisation degree – country,10,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Czech Republic,2016,total_flat,Urbanisation degree – country,52,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Czech Republic,2016,total_flat_in_a_building_with_less_than_ten_dwellings,Urbanisation degree – country,13,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Czech Republic,2016,total_flat_in_a_building_with_ten_or_more_dwellings,Urbanisation degree – country,39,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Czech Republic,2016,total_others,Urbanisation degree – country,0.6,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Germany,2016,cities_total,Urbanisation degree – country,36.1,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Germany,2016,towns_and_suburbs_total,Urbanisation degree – country,40.8,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Germany,2016,rural_areas_total,Urbanisation degree – country,23,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Germany,2016,total_house,Urbanisation degree – country,41.6,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Germany,2016,total_detached_house,Urbanisation degree – country,26.1,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Germany,2016,total_semi-detached_house,Urbanisation degree – country,15.5,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Germany,2016,total_flat,Urbanisation degree – country,57.1,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Germany,2016,total_flat_in_a_building_with_less_than_ten_dwellings,Urbanisation degree – country,40.2,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Germany,2016,total_flat_in_a_building_with_ten_or_more_dwellings,Urbanisation degree – country,16.9,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Germany,2016,total_others,Urbanisation degree – country,1.3,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Hungary,2016,cities_total,Urbanisation degree – country,30.9,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Hungary,2016,towns_and_suburbs_total,Urbanisation degree – country,22.2,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Hungary,2016,rural_areas_total,Urbanisation degree – country,46.9,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Hungary,2016,total_house,Urbanisation degree – country,68.1,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Hungary,2016,total_detached_house,Urbanisation degree – country,62.8,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Hungary,2016,total_semi-detached_house,Urbanisation degree – country,5.4,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Hungary,2016,total_flat,Urbanisation degree – country,31.4,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Hungary,2016,total_flat_in_a_building_with_less_than_ten_dwellings,Urbanisation degree – country,4.7,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Hungary,2016,total_flat_in_a_building_with_ten_or_more_dwellings,Urbanisation degree – country,26.7,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Hungary,2016,total_others,Urbanisation degree – country,0.5,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Poland,2016,cities_total,Urbanisation degree – country,32.6,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Poland,2016,towns_and_suburbs_total,Urbanisation degree – country,24.9,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Poland,2016,rural_areas_total,Urbanisation degree – country,42.6,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Poland,2016,total_house,Urbanisation degree – country,57.4,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Poland,2016,total_detached_house,Urbanisation degree – country,51.9,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Poland,2016,total_semi-detached_house,Urbanisation degree – country,5.4,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Poland,2016,total_flat,Urbanisation degree – country,42.5,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Poland,2016,total_flat_in_a_building_with_less_than_ten_dwellings,Urbanisation degree – country,9,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Poland,2016,total_flat_in_a_building_with_ten_or_more_dwellings,Urbanisation degree – country,33.5,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Poland,2016,total_others,Urbanisation degree – country,0.2,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Slovakia,2016,cities_total,Urbanisation degree – country,22.6,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Slovakia,2016,towns_and_suburbs_total,Urbanisation degree – country,35.9,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Slovakia,2016,rural_areas_total,Urbanisation degree – country,41.5,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Slovakia,2016,total_house,Urbanisation degree – country,48,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Slovakia,2016,total_detached_house,Urbanisation degree – country,46.4,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Slovakia,2016,total_semi-detached_house,Urbanisation degree – country,1.6,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Slovakia,2016,total_flat,Urbanisation degree – country,51.5,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Slovakia,2016,total_flat_in_a_building_with_less_than_ten_dwellings,Urbanisation degree – country,6.7,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Slovakia,2016,total_flat_in_a_building_with_ten_or_more_dwellings,Urbanisation degree – country,44.8,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Slovakia,2016,total_others,Urbanisation degree – country,0.6,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Serbia,2016,cities_total,Urbanisation degree – country,34.8,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Serbia,2016,towns_and_suburbs_total,Urbanisation degree – country,28,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Serbia,2016,rural_areas_total,Urbanisation degree – country,37.3,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Serbia,2016,total_house,Urbanisation degree – country,75.3,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Serbia,2016,total_detached_house,Urbanisation degree – country,64.2,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Serbia,2016,total_semi-detached_house,Urbanisation degree – country,11.2,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Serbia,2016,total_flat,Urbanisation degree – country,24.6,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Serbia,2016,total_flat_in_a_building_with_less_than_ten_dwellings,Urbanisation degree – country,6.1,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Serbia,2016,total_flat_in_a_building_with_ten_or_more_dwellings,Urbanisation degree – country,18.5,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
geography,country,Serbia,2016,total_others,Urbanisation degree – country,0.1,percent,%,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=ilc_lvho01&lang=en,
demography,country,Greece,2017,tot_pop_ctry,Total population,10768193,number,No.,Eurostat,http://ec.europa.eu/eurostat/tgm/table.do?tab=table&init=1&language=en&pcode=tps00001&plugin=1,
demography,country,Netherlands,2017,tot_pop_ctry,Total population,17081507,number,No.,Eurostat,http://ec.europa.eu/eurostat/tgm/table.do?tab=table&init=1&language=en&pcode=tps00001&plugin=1,
demography,country,United Kingdom,2017,tot_pop_ctry,Total population,65808573,number,No.,Eurostat,http://ec.europa.eu/eurostat/tgm/table.do?tab=table&init=1&language=en&pcode=tps00001&plugin=1,
demography,metropolitan region,Amsterdam,2017,total_pop_metro,Total population,2729421,number,No.,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=met_pjangrp3&lang=en,
demography,metropolitan region,Athens,2017,total_pop_metro,Total population,3773559,number,No.,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=met_pjangrp3&lang=en,
demography,metropolitan region,London,2017,total_pop_metro,Total population,14187146,number,No.,Eurostat,http://appsso.eurostat.ec.europa.eu/nui/show.do?dataset=met_pjangrp3&lang=en,
economy,metropolitan region,Athens,2000,gdp_share,GDP of the metropolitan area as a share of national value (%),42.89,percent,%,OECD,https://stats.oecd.org/,go to Regions and Cities / Metrpolitan Areas / GDP from cities
economy,metropolitan region,Athens,2001,gdp_share,GDP of the metropolitan area as a share of national value (%),42.74,percent,%,OECD,https://stats.oecd.org/,go to Regions and Cities / Metrpolitan Areas / GDP from cities
economy,metropolitan region,Athens,2002,gdp_share,GDP of the metropolitan area as a share of national value (%),43.5,percent,%,OECD,https://stats.oecd.org/,go to Regions and Cities / Metrpolitan Areas / GDP from cities
economy,metropolitan region,Athens,2003,gdp_share,GDP of the metropolitan area as a share of national value (%),43.52,percent,%,OECD,https://stats.oecd.org/,go to Regions and Cities / Metrpolitan Areas / GDP from cities
economy,metropolitan region,Athens,2004,gdp_share,GDP of the metropolitan area as a share of national value (%),44.14,percent,%,OECD,https://stats.oecd.org/,go to Regions and Cities / Metrpolitan Areas / GDP from cities
economy,metropolitan region,Athens,2005,gdp_share,GDP of the metropolitan area as a share of national value (%),44.16,percent,%,OECD,https://stats.oecd.org/,go to Regions and Cities / Metrpolitan Areas / GDP from cities
